maker_id,maker,model,product_id,group_id,group,field_id,field,priority,current_source,current_pages,reason,suggested_source,hypothesis
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,refrigeration,4. 冷蔵機能,fridge-other,その他,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,clean,7. 清潔・お手入れ,maintenance,お手入れ,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,公式機能比較表、除菌／抗菌の試験注記、取扱説明書のお手入れ章,脱臭・除菌・抗菌は意味が異なるため、試験対象部位と試験方法が明記された一次資料が必要。
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-A41GXH,toshiba-gra41gxh,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,TOSHIBA 冷蔵庫総合カタログ 2026-4号,24・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,basic,1. 基本情報,colors,カラー,中,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,refrigeration,4. 冷蔵機能,fridge-other,その他,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,clean,7. 清潔・お手入れ,maintenance,お手入れ,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,公式機能比較表、除菌／抗菌の試験注記、取扱説明書のお手入れ章,脱臭・除菌・抗菌は意味が異なるため、試験対象部位と試験方法が明記された一次資料が必要。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GH,toshiba-gry41gh,smart,9. スマホ連携・IoT,iot-ai,AI・音声連携,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,basic,1. 基本情報,colors,カラー,中,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,当該年式の公式商品ページ（アーカイブを含む）または色記号入り価格表,色名・発売月・シリーズ呼称は、総合カタログより個別商品ページや販売店向け価格表の方が型番単位で明記される可能性が高い。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,refrigeration,4. 冷蔵機能,fridge-storage,扉・棚・収納,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,refrigeration,4. 冷蔵機能,door-pocket,ドアポケット,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,refrigeration,4. 冷蔵機能,fridge-other,その他,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,取扱説明書のチルド設定・棚組み替え・ドアポケット部品一覧、公式鮮度試験ページ,チルドの温度・保存期間と、棚やドアポケットの型番別構成は、機能訴求ページだけでなく説明書の設定・部品一覧で確定できる。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,freezing,5. 冷凍機能,frost-control,霜付き防止機能,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,型番別の冷凍・製氷機能比較表、冷凍室断面図、取扱説明書の運転モード一覧,特殊冷凍、小冷凍室、霜対策、収納段数、独立製氷室は別項目なので、型番別比較表と室構成図の両方が必要。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,clean,7. 清潔・お手入れ,maintenance,お手入れ,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,公式機能比較表、除菌／抗菌の試験注記、取扱説明書のお手入れ章,脱臭・除菌・抗菌は意味が異なるため、試験対象部位と試験方法が明記された一次資料が必要。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,smart,9. スマホ連携・IoT,iot-connectivity,通信・対応アプリ,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,smart,9. スマホ連携・IoT,iot-food,食材管理・庫内確認,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
toshiba,東芝,GR-Y41GXK,toshiba-gry41gxk,smart,9. スマホ連携・IoT,iot-monitoring,通知・見守り・遠隔操作,低,TOSHIBA 冷蔵庫総合カタログ 2025-6号,15・公式仕様ページ,確認済み一次資料に型番単位の明記なし,メーカー公式アプリ対応機種一覧、ネットワーク設定ガイド、アプリ機能一覧,Wi-Fi搭載とアプリ対応、食材管理、通知、AIは別項目なので、アプリの対応型番表と機能対応表の両方が必要。
